;date;pm25;pm10;o3;no2;so2;co;year_x;fecha;indicativo;nombre;provincia;altitud;tmed;prec;tmin;tmax;dir;velmedia;racha;sol;presmax;presmin;month;week;year_y;season;season_name
2019-09-14;2019-09-14;61.0;23.0;25.0;16.0;;;2019;2019-09-14;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;18.0;11.4;15.6;15.6;11.0;3.1;10.0;0.4;946.5;943.5;9;37;2019;4;Autumn
2019-09-15;2019-09-15;65.0;24.0;33.0;27.0;1.0;;2019;2019-09-15;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;19.8;0.4;16.0;16.0;8.0;2.5;7.2;3.2;942.5;940.1;9;37;2019;4;Autumn
2019-09-15;2019-09-15;65.0;24.0;33.0;27.0;1.0;;2019;2019-09-15;3195;MADRID, RETIRO;MADRID;667.0;18.8;1.7;15.5;15.5;9.0;2.2;7.2;3.2;944.8;942.9;9;37;2019;4;Autumn
2019-09-15;2019-09-15;65.0;24.0;33.0;27.0;1.0;;2019;2019-09-15;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;18.8;0.9;15.0;15.0;8.5;2.35;7.2;3.2;943.65;941.5;9;37;2019;4;Autumn
2019-09-16;2019-09-16;62.0;28.0;45.0;26.0;2.0;;2019;2019-09-16;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;21.5;0.0;16.6;16.6;30.0;1.9;9.7;8.2;941.8;939.5;9;38;2019;4;Autumn
2019-09-16;2019-09-16;62.0;28.0;45.0;26.0;2.0;;2019;2019-09-16;3195;MADRID, RETIRO;MADRID;667.0;21.0;0.0;16.6;16.6;33.0;0.8;9.2;8.2;943.7;941.0;9;38;2019;4;Autumn
2019-09-16;2019-09-16;62.0;28.0;45.0;26.0;2.0;;2019;2019-09-16;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;21.0;0.0;15.7;15.7;31.5;1.35;9.45;8.2;942.75;940.25;9;38;2019;4;Autumn
2019-09-17;2019-09-17;73.0;25.0;38.0;28.0;2.0;;2019;2019-09-17;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;22.4;0.0;15.9;15.9;99.0;3.9;12.8;7.8;940.5;936.3;9;38;2019;4;Autumn
2019-09-17;2019-09-17;73.0;25.0;38.0;28.0;2.0;;2019;2019-09-17;3195;MADRID, RETIRO;MADRID;667.0;22.7;0.0;17.0;17.0;25.0;1.7;11.4;7.8;942.3;938.5;9;38;2019;4;Autumn
2019-09-17;2019-09-17;73.0;25.0;38.0;28.0;2.0;;2019;2019-09-17;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;21.0;0.0;13.8;13.8;62.0;2.8;12.1;7.8;941.4;937.4;9;38;2019;4;Autumn
2019-09-18;2019-09-18;68.0;26.0;43.0;31.0;2.0;;2019;2019-09-18;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;22.0;0.0;16.5;16.5;15.0;1.9;6.1;8.6;939.3;936.8;9;38;2019;4;Autumn
2019-09-18;2019-09-18;68.0;26.0;43.0;31.0;2.0;;2019;2019-09-18;3195;MADRID, RETIRO;MADRID;667.0;22.0;0.0;17.0;17.0;17.0;1.4;5.8;8.6;940.6;938.3;9;38;2019;4;Autumn
2019-09-18;2019-09-18;68.0;26.0;43.0;31.0;2.0;;2019;2019-09-18;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;21.9;0.0;15.8;15.8;16.0;1.65;5.949999999999998;8.6;939.95;937.55;9;38;2019;4;Autumn
2019-09-19;2019-09-19;69.0;30.0;33.0;18.0;2.0;;2019;2019-09-19;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;23.3;0.0;17.6;17.6;15.0;1.9;6.7;9.9;939.4;936.3;9;38;2019;4;Autumn
2019-09-19;2019-09-19;69.0;30.0;33.0;18.0;2.0;;2019;2019-09-19;3195;MADRID, RETIRO;MADRID;667.0;23.2;0.0;17.5;17.5;4.0;1.7;5.8;9.9;940.5;937.5;9;38;2019;4;Autumn
2019-09-19;2019-09-19;69.0;30.0;33.0;18.0;2.0;;2019;2019-09-19;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;22.1;0.0;14.9;14.9;9.5;1.7999999999999998;6.25;9.9;939.95;936.9;9;38;2019;4;Autumn
2019-09-20;2019-09-20;75.0;27.0;28.0;17.0;3.0;;2019;2019-09-20;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;20.8;26.2;16.2;16.2;19.0;3.9;14.4;3.8;938.7;934.3;9;38;2019;4;Autumn
2019-09-20;2019-09-20;75.0;27.0;28.0;17.0;3.0;;2019;2019-09-20;3195;MADRID, RETIRO;MADRID;667.0;20.7;6.7;16.4;16.4;24.0;2.5;13.6;3.8;940.0;936.6;9;38;2019;4;Autumn
2019-09-20;2019-09-20;75.0;27.0;28.0;17.0;3.0;;2019;2019-09-20;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;20.2;9.5;15.5;15.5;21.5;3.2;14.0;3.8;939.35;935.45;9;38;2019;4;Autumn
2019-09-21;2019-09-21;71.0;22.0;28.0;12.0;2.0;;2019;2019-09-21;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;17.9;3.2;15.0;15.0;21.0;1.7;7.2;1.5;936.0;934.1;9;38;2019;4;Autumn
2019-09-21;2019-09-21;71.0;22.0;28.0;12.0;2.0;;2019;2019-09-21;3195;MADRID, RETIRO;MADRID;667.0;18.0;4.2;14.6;14.6;24.0;1.1;5.3;1.5;937.8;935.4;9;38;2019;4;Autumn
2019-09-21;2019-09-21;71.0;22.0;28.0;12.0;2.0;;2019;2019-09-21;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;17.4;2.7;14.2;14.2;22.5;1.4;6.25;1.5;936.9;934.75;9;38;2019;4;Autumn
2019-09-22;2019-09-22;62.0;15.0;30.0;26.0;2.0;;2019;2019-09-22;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;19.2;0.0;14.9;14.9;23.0;3.9;10.3;6.8;939.9;933.9;9;38;2019;4;Autumn
2019-09-22;2019-09-22;62.0;15.0;30.0;26.0;2.0;;2019;2019-09-22;3195;MADRID, RETIRO;MADRID;667.0;19.4;0.0;15.2;15.2;23.0;2.5;8.3;6.8;942.0;935.3;9;38;2019;4;Autumn
2019-09-22;2019-09-22;62.0;15.0;30.0;26.0;2.0;;2019;2019-09-22;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;18.3;0.0;12.6;12.6;23.0;3.2;9.3;6.8;940.95;934.6;9;38;2019;4;Autumn
2019-09-23;2019-09-23;47.0;22.0;30.0;28.0;2.0;;2019;2019-09-23;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;20.9;0.0;11.9;11.9;99.0;2.2;8.3;9.4;942.7;939.7;9;39;2019;4;Autumn
2019-09-23;2019-09-23;47.0;22.0;30.0;28.0;2.0;;2019;2019-09-23;3195;MADRID, RETIRO;MADRID;667.0;17.5;0.0;12.0;12.0;25.0;1.1;5.6;9.4;944.5;942.8;9;39;2019;4;Autumn
2019-09-23;2019-09-23;47.0;22.0;30.0;28.0;2.0;;2019;2019-09-23;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;16.5;0.0;9.4;9.4;62.0;1.65;6.95;9.4;943.6;941.25;9;39;2019;4;Autumn
2019-09-24;2019-09-24;60.0;19.0;26.0;21.0;2.0;;2019;2019-09-24;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;19.4;0.0;12.0;12.0;25.0;3.9;10.8;10.2;941.5;937.5;9;39;2019;4;Autumn
2019-09-24;2019-09-24;60.0;19.0;26.0;21.0;2.0;;2019;2019-09-24;3195;MADRID, RETIRO;MADRID;667.0;19.8;0.0;13.0;13.0;28.0;2.5;10.3;10.2;943.6;940.0;9;39;2019;4;Autumn
2019-09-24;2019-09-24;60.0;19.0;26.0;21.0;2.0;;2019;2019-09-24;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;19.1;0.0;10.5;10.5;26.5;3.2;10.55;10.2;942.55;938.75;9;39;2019;4;Autumn
2019-09-25;2019-09-25;56.0;17.0;34.0;29.0;2.0;;2019;2019-09-25;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;19.6;0.0;14.3;14.3;28.0;1.9;8.9;9.7;940.5;938.1;9;39;2019;4;Autumn
2019-09-25;2019-09-25;56.0;17.0;34.0;29.0;2.0;;2019;2019-09-25;3195;MADRID, RETIRO;MADRID;667.0;19.0;0.0;14.0;14.0;32.0;1.4;8.6;9.7;942.5;940.0;9;39;2019;4;Autumn
2019-09-25;2019-09-25;56.0;17.0;34.0;29.0;2.0;;2019;2019-09-25;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;18.6;0.0;11.8;11.8;30.0;1.65;8.75;9.7;941.5;939.05;9;39;2019;4;Autumn
2019-09-26;2019-09-26;50.0;25.0;38.0;36.0;2.0;;2019;2019-09-26;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;20.8;0.0;14.5;14.5;11.0;2.5;6.7;10.3;942.1;939.2;9;39;2019;4;Autumn
2019-09-26;2019-09-26;50.0;25.0;38.0;36.0;2.0;;2019;2019-09-26;3195;MADRID, RETIRO;MADRID;667.0;21.0;0.0;15.4;15.4;7.0;1.4;5.0;10.3;944.0;941.5;9;39;2019;4;Autumn
2019-09-26;2019-09-26;50.0;25.0;38.0;36.0;2.0;;2019;2019-09-26;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;19.4;0.0;11.3;11.3;9.0;1.95;5.85;10.3;943.05;940.35;9;39;2019;4;Autumn
2019-09-27;2019-09-27;65.0;19.0;33.0;32.0;2.0;;2019;2019-09-27;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;22.0;0.0;14.9;14.9;21.0;1.9;8.3;10.4;941.5;938.7;9;39;2019;4;Autumn
2019-09-27;2019-09-27;65.0;19.0;33.0;32.0;2.0;;2019;2019-09-27;3195;MADRID, RETIRO;MADRID;667.0;21.5;0.0;14.8;14.8;23.0;1.4;6.7;10.4;943.8;940.9;9;39;2019;4;Autumn
2019-09-27;2019-09-27;65.0;19.0;33.0;32.0;2.0;;2019;2019-09-27;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;20.7;0.0;12.0;12.0;22.0;1.65;7.5;10.4;942.65;939.8;9;39;2019;4;Autumn
2019-09-28;2019-09-28;53.0;24.0;43.0;27.0;2.0;;2019;2019-09-28;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;21.1;0.0;13.8;13.8;21.0;1.7;7.8;10.6;942.8;939.7;9;39;2019;4;Autumn
2019-09-28;2019-09-28;53.0;24.0;43.0;27.0;2.0;;2019;2019-09-28;3195;MADRID, RETIRO;MADRID;667.0;21.4;0.0;15.2;15.2;3.0;1.4;5.3;10.6;944.9;941.1;9;39;2019;4;Autumn
2019-09-28;2019-09-28;53.0;24.0;43.0;27.0;2.0;;2019;2019-09-28;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;19.4;0.0;10.0;10.0;12.0;1.5499999999999998;6.55;10.6;943.85;940.4;9;39;2019;4;Autumn
2019-09-29;2019-09-29;57.0;22.0;36.0;40.0;2.0;;2019;2019-09-29;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;21.2;0.0;12.7;12.7;25.0;3.1;8.9;10.4;941.3;938.3;9;39;2019;4;Autumn
2019-09-29;2019-09-29;57.0;22.0;36.0;40.0;2.0;;2019;2019-09-29;3195;MADRID, RETIRO;MADRID;667.0;22.6;0.0;15.2;15.2;22.0;1.7;7.5;10.4;943.0;940.5;9;39;2019;4;Autumn
2019-09-29;2019-09-29;57.0;22.0;36.0;40.0;2.0;;2019;2019-09-29;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;20.2;0.0;9.7;9.7;23.5;2.4;8.2;10.4;942.15;939.4;9;39;2019;4;Autumn
2019-09-30;2019-09-30;55.0;29.0;29.0;35.0;2.0;;2019;2019-09-30;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;22.0;0.0;14.5;14.5;24.0;2.2;10.3;10.2;940.4;936.5;9;40;2019;4;Autumn
2019-09-30;2019-09-30;55.0;29.0;29.0;35.0;2.0;;2019;2019-09-30;3195;MADRID, RETIRO;MADRID;667.0;21.5;0.0;14.0;14.0;23.0;1.4;7.5;10.2;942.8;939.3;9;40;2019;4;Autumn
2019-09-30;2019-09-30;55.0;29.0;29.0;35.0;2.0;;2019;2019-09-30;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;20.4;0.0;10.5;10.5;23.5;1.8;8.9;10.2;941.6;937.9;9;40;2019;4;Autumn
